time,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,lumbar_yaw_joint,lumbar_roll_joint,lumbar_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_elbow_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_elbow_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,lumbar_yaw_vel,lumbar_roll_vel,lumbar_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_pitch_vel,left_elbow_yaw_vel,left_wrist_pitch_vel,left_wrist_roll_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_pitch_vel,right_elbow_yaw_vel,right_wrist_pitch_vel,right_wrist_roll_vel,left_hip_pitch_vel,left_hip_roll_vel,left_hip_yaw_vel,left_knee_pitch_vel,left_ankle_pitch_vel,left_ankle_roll_vel,right_hip_pitch_vel,right_hip_roll_vel,right_hip_yaw_vel,right_knee_pitch_vel,right_ankle_pitch_vel,right_ankle_roll_vel
3.26,0.3941028892952333,1.844102938842205,0.6459937383313998,0.7618307180393386,0.0092431142474109,0.0056183453805223,0.64768584675432,0.011855,0.037659,0.001107,-0.18343,0.122322,0.089003,0.1543427910429798,0.0334347065985199,0.0031860727734253,-0.0052218027128625,-0.048589970314018,0.5801862175397822,0.197083734774509,0.0112005117011717,0.0,0.0,-0.0986470493706725,-0.0454840638594746,0.3582104750786542,0.1059394804687687,0.009960381675483,0.0,0.0,-0.1537812463366521,-0.0742043995224711,0.4858603802556652,0.0591605457285066,-0.0867928460633913,-0.2017856844947839,0.141233198316919,0.0166538119788366,0.0064026825040966,0.0586263615465798,-0.0575296622944837,-0.0410041242421696,-0.055758,-0.232023,-0.005643,-0.289867,0.28065,-0.201815,0.097654,0.002544,0.0,0.0,-0.232015,-0.252005,-0.086944,0.005094,0.005398,0.0,0.0,-0.282386,0.433976,-0.560691,-0.942186,-0.03049,0.782055,-0.059636,0.152275,-0.29103,0.048355,-0.110854,0.26686
3.28,0.3942550729068397,1.8447283434303337,0.6459871716900298,0.7613978665840897,0.0086468385250624,0.0073807952092299,0.6481851932949392,0.004548,0.028137,-0.001484,-0.146631,0.081976,0.05757,0.1531085930699775,0.029098480630051,0.0029491904086808,-0.0096535665384483,-0.0443965346790375,0.5767994119003415,0.1983891472919446,0.0112755206226644,0.0,0.0,-0.1018242741124889,-0.0500469953071462,0.3552838930806705,0.1054582086924569,0.0099854740717547,0.0,0.0,-0.1579998759174431,-0.0674899275490994,0.4758883464771117,0.0446025893796383,-0.0868645769771543,-0.1872965397872807,0.1416988130995044,0.0189577997489707,0.0018296922976225,0.0578173354341591,-0.0595846174172866,-0.0364042828977015,-0.069238,-0.213367,-0.017878,-0.179108,0.159933,-0.15225,0.0405,0.004579,0.0,0.0,-0.1091,-0.21407,-0.200804,-0.049382,-0.001937,0.0,0.0,-0.159591,0.276525,-0.478355,-0.596779,0.018676,0.71595,0.100374,0.090942,-0.191482,-0.11907,-0.101639,0.213884
3.3,0.3942848000000001,1.8452284000000008,0.6459343600000003,0.7610981944707491,0.0080644459414131,0.0087775229362327,0.648527145288559,-0.000308,0.028301,-0.003609,-0.134031,0.061841,0.058652,0.15157326,0.0249000429999999,0.0024709369999999,-0.012386104,-0.0421926499999999,0.5740962000000001,0.19870374,0.011383683,0.0,0.0,-0.10301104,-0.0540468730000001,0.3501783299999999,0.1039642099999999,0.009882905,0.0,0.0,-0.1601649,-0.0631433899999999,0.4667261999999998,0.0352894029999998,-0.0860457999999999,-0.1731476799999997,0.1452481700000001,0.020291505,-0.001256612,0.0538635449999998,-0.061595237,-0.0324487529999999,-0.082015,-0.210882,-0.032658,-0.125705,0.095207,-0.138125,-0.000466,0.005583,0.0,0.0,-0.04057,-0.186332,-0.298324,-0.093919,-0.006421,0.0,0.0,-0.076255,0.21519,-0.495573,-0.455043,0.057426,0.744089,0.240617,0.061207,-0.15691,-0.247336,-0.107714,0.208037
3.32,0.3942427435353404,1.8458603712298192,0.6458428165071528,0.7606478493104883,0.0073984421355671,0.010070044398927,0.6490444565660344,-0.006937,0.041228,-0.007591,-0.135433,0.052145,0.075387,0.1498279873382195,0.020663194233744,0.0016428875607522,-0.0146817749871675,-0.0405882517736485,0.5712744059112782,0.1983705260092998,0.0114988448665636,0.0,0.0,-0.1034470566442615,-0.0575002635776007,0.3433509138390809,0.1017014532530514,0.0097286355115342,0.0,0.0,-0.161050068260653,-0.0588823096447877,0.4560654376834319,0.0264008537652151,-0.0845675533224561,-0.1575329758272336,0.1513234879258618,0.0214060903414158,-0.0044466882041528,0.0479239035112065,-0.0638931659110509,-0.0280827881761981,-0.089447,-0.188681,-0.068116,-0.08091,0.131818,-0.14404,-0.040913,0.005952,0.0,0.0,0.028795,-0.127411,-0.430545,-0.153921,-0.009531,0.0,0.0,-0.003518,0.210901,-0.596031,-0.392812,0.108706,0.810385,0.360104,0.052361,-0.175444,-0.317671,-0.127381,0.22821
3.34,0.3940073043033987,1.846877525330863,0.6456307373898925,0.7601290747621919,0.0066658118341909,0.0113399936609007,0.6496389467985552,-0.017268,0.060956,-0.014048,-0.140635,0.043112,0.09094,0.1479953837927717,0.0173527872450086,-0.0002537023815899,-0.0156225219555686,-0.0369199472146218,0.5683345834984439,0.1970672327246775,0.0116217606850474,0.0,0.0,-0.1018592370790302,-0.0591432979527553,0.3329565290933818,0.0978073820159416,0.0095016451349806,0.0,0.0,-0.1603056072580036,-0.054707336317026,0.4428849593479779,0.0195769072483231,-0.0816975467119179,-0.1407322641907847,0.1596523260337867,0.0223859263557328,-0.0082743846753083,0.0411567062199266,-0.0666904748334167,-0.0233203496837347,-0.09187,-0.134206,-0.124791,-0.005111,0.254713,-0.146989,-0.089018,0.006349,0.0,0.0,0.138868,-0.030996,-0.614247,-0.238245,-0.013274,0.0,0.0,0.074937,0.20068,-0.714542,-0.265822,0.180749,0.853707,0.456341,0.045554,-0.206516,-0.340621,-0.151364,0.242504
3.36,0.393552035143722,1.848298628183339,0.6452809069856286,0.7594750774509853,0.0057999477449593,0.0125648165332445,0.6503891855823417,-0.023801,0.072906,-0.018123,-0.140336,0.034286,0.100354,0.1461531784567624,0.0152949535849464,-0.0033487633030679,-0.0148861966411506,-0.0303997442477979,0.5653948265294862,0.1948097868201076,0.0117528132446005,0.0,0.0,-0.0978923403912723,-0.0587401036325149,0.3187810222830124,0.0921716600793925,0.0091976694788064,0.0,0.0,-0.1580525837452092,-0.0508551110106896,0.4274837764520053,0.0157679863782595,-0.0773375879403752,-0.1233847054187994,0.1695771460303755,0.0232282426912323,-0.0127073454866592,0.0342990789037732,-0.0699477350598909,-0.0183826359021856,-0.091844,-0.096329,-0.160537,0.045178,0.334085,-0.146559,-0.117556,0.006473,0.0,0.0,0.209688,0.027851,-0.725356,-0.28929,-0.015682,0.0,0.0,0.119645,0.190047,-0.778319,-0.174894,0.224738,0.866193,0.500079,0.041401,-0.224316,-0.339606,-0.164525,0.246743
3.38,0.3930552463741747,1.8497937827505475,0.6449057987097807,0.7588314645665332,0.0049549458311333,0.0136978937528257,0.6511241238061737,-0.024062,0.071637,-0.017947,-0.13469,0.030076,0.098918,0.1443216397240535,0.0134996203336785,-0.0066751671528094,-0.0138154127942163,-0.0235565505359175,0.562472218952031,0.1923649847443011,0.0118806873245074,0.0,0.0,-0.0934717252639018,-0.0580292547713908,0.3039423081778463,0.0862357644092931,0.0088743725518802,0.0,0.0,-0.1555198034542299,-0.0471054664656892,0.4117521998868074,0.012581133290556,-0.0727080128143664,-0.1060845618336367,0.1796554987228696,0.0240419606851127,-0.0172470338674997,0.0275724576898585,-0.0732714668801163,-0.0134506485035302,-0.0841,-0.075615,-0.162058,0.058299,0.307633,-0.136571,-0.116453,0.005852,0.0,0.0,0.217385,0.031159,-0.704512,-0.279923,-0.015735,0.0,0.0,0.118978,0.170431,-0.731544,-0.134667,0.217905,0.788515,0.449268,0.038671,-0.215741,-0.289764,-0.154466,0.225776
3.4,0.39258957,1.8511641000000003,0.6445630399999999,0.7581920843576206,0.004120369914992,0.0147850796949667,0.6518505865515686,-0.022773,0.064159,-0.016189,-0.107711,0.016604,0.084709,0.14278916,0.012270339,-0.009831083,-0.012554218,-0.018094433,0.559932,0.19015166,0.011986911,0.0,0.0,-0.0891969599999999,-0.057493757,0.29060054,0.08097475,0.008568262,0.0,0.0,-0.15329348,-0.044037856,0.39822203,0.010381295,-0.06862137,-0.0918441,0.18754788,0.024775092,-0.02133698,0.022708522,-0.076126365,-0.0093515799999999,-0.06173,-0.027374,-0.154978,0.08056,0.21821,-0.107835,-0.103383,0.004242,0.0,0.0,0.217777,0.026639,-0.610196,-0.237537,-0.014858,0.0,0.0,0.102157,0.117632,-0.576732,-0.045674,0.184335,0.561787,0.291805,0.03214,-0.184961,-0.149588,-0.121513,0.164019
3.42,0.3921443272928547,1.8523601256065207,0.6442582565245399,0.757731688895984,0.0035130472402455,0.0153609031948543,0.6523759566346433,-0.022392,0.058783,-0.015083,-0.084769,0.003906,0.076215,0.14185244134887,0.0124046516273042,-0.0128742708397989,-0.0105930223811284,-0.0148281599884244,0.5581588192426361,0.1882296635418989,0.0120503657996801,0.0,0.0,-0.0847606422987124,-0.0569636755172258,0.2795344731736665,0.0767342739130061,0.0082800589065003,0.0,0.0,-0.1514335136717569,-0.0424001834372664,0.3886829079187148,0.0107541752395715,-0.0653346244515994,-0.0836130826814469,0.1913276941736716,0.0253275756319385,-0.0246454586784805,0.0215889496818502,-0.0781319908604012,-0.0068898768324886,-0.041322,0.019405,-0.154306,0.107019,0.105427,-0.081088,-0.096523,0.001708,0.0,0.0,0.226179,0.004051,-0.53499,-0.202059,-0.0158,0.0,0.0,0.087397,0.06473,-0.438939,0.047994,0.15953,0.349506,0.132511,0.026795,-0.161257,-0.00055,-0.092133,0.106126
3.44,0.3916938975603259,1.853515434758684,0.6439597246384422,0.7572023350061386,0.0028632772093453,0.0159556615084857,0.6529792051594755,-0.024728,0.064394,-0.016126,-0.09123,0.002028,0.091924,0.1411362814023292,0.0130465319802856,-0.0160033286743467,-0.0082734717608473,-0.0138773490214908,0.5566884893863416,0.1862907502724719,0.0120552422854024,0.0,0.0,-0.0801498044494937,-0.0573317296938798,0.2692009506383405,0.0728924046648922,0.0079362694290091,0.0,0.0,-0.149797607313411,-0.0414486584313124,0.3806644743092566,0.012301048831599,-0.0622401633276521,-0.0778638454669118,0.1928483315337927,0.0258468781780647,-0.0277872533128257,0.022686521824496,-0.0798116710674299,-0.0051065367336676,-0.041151,0.032121,-0.179892,0.123078,0.00916,-0.086761,-0.107763,-0.001625,0.0,0.0,0.260331,-0.045987,-0.578377,-0.208436,-0.020334,0.0,0.0,0.091927,0.048718,-0.42881,0.078924,0.158025,0.290221,0.060679,0.027907,-0.176246,0.074648,-0.088538,0.093067
3.46,0.3911551936802919,1.854935898859695,0.6436132281054372,0.7565355732553369,0.0021286147542681,0.016588299269844,0.6537386509345924,-0.032625,0.088225,-0.020049,-0.113329,0.000606,0.133141,0.1402063832876116,0.0136895011156593,-0.0200699649675464,-0.0056698959858002,-0.0144617791581337,0.5546883864523114,0.1839191316895194,0.0119853770987866,0.0,0.0,-0.0743473839011841,-0.05880314585768,0.2563993931101865,0.0683968203002471,0.0074667143272315,0.0,0.0,-0.1477564273659604,-0.0404514829664443,0.37153052374229,0.0139111377555559,-0.0590136318015903,-0.0720042316829477,0.1937548369072983,0.0264438422122018,-0.0316952858481113,0.024574882888497,-0.0816735063509872,-0.0031672155966509,-0.057229,0.047464,-0.26511,0.151371,-0.022209,-0.136345,-0.138058,-0.005645,0.0,0.0,0.377263,-0.069474,-0.804764,-0.269335,-0.027109,0.0,0.0,0.140291,0.053743,-0.508425,0.092574,0.153298,0.263045,0.02723,0.030638,-0.236201,0.113846,-0.099932,0.09916
3.48,0.3903888806398379,1.8570444419914844,0.643157762766742,0.755465246109187,0.0011122781539936,0.0174522388141476,0.6549552993287923,-0.039561,0.110208,-0.023008,-0.140019,0.000355,0.179257,0.1388471369306147,0.0149451073382823,-0.0266077321316283,-0.0022186481528317,-0.0147656969366175,0.5512346884784003,0.1807684450789062,0.0118294250829139,0.0,0.0,-0.0650592656848998,-0.0601106762878764,0.2370103790417592,0.0621190034065897,0.0068519053421382,0.0,0.0,-0.1441859605516174,-0.0392989268665477,0.3603274713512654,0.016004000787302,-0.0561082355153806,-0.0673420405409269,0.1939375182592032,0.0270724086652944,-0.0372352850484852,0.0272403700171344,-0.0838089403707609,-0.0011401356391644,-0.069751,0.074033,-0.34692,0.176045,0.010808,-0.188911,-0.158023,-0.008071,0.0,0.0,0.494293,-0.031371,-1.019088,-0.323439,-0.029914,0.0,0.0,0.191737,0.057318,-0.551051,0.103951,0.123536,0.18716,-0.002803,0.029905,-0.283336,0.133088,-0.103229,0.094248
3.5,0.38957277,1.8593442,0.6426929000000001,0.7541898492673138,-4.489999995637957e-05,0.0184317529820937,0.6563976993623176,-0.034558,0.098386,-0.019557,-0.123688,4.9e-05,0.15986,0.13741633,0.016650831,-0.03394676,0.001371889,-0.014029455,0.5471319599999999,0.17759821,0.011662547,0.0,0.0,-0.05457565,-0.060057975,0.21563588,0.055459276,0.006270162,0.0,0.0,-0.14008693,-0.03815875,0.3494885,0.018069187,-0.0540722,-0.064517847,0.19364271,0.027640037,-0.043028735,0.029898412,-0.085802653,0.00060272,-0.059412,0.082131,-0.313176,0.152706,0.061681,-0.183489,-0.130711,-0.006112,0.0,0.0,0.449975,0.055814,-0.917667,-0.283558,-0.022477,0.0,0.0,0.171064,0.050688,-0.446101,0.079591,0.070304,0.097793,-0.015312,0.024821,-0.24127,0.107021,-0.082496,0.070429
3.52,0.389006571935091,1.860979899162153,0.6423755003530217,0.7533677946199301,-0.0008116917791752,0.0190766286727563,0.6573221352004208,-0.02321,0.068121,-0.012959,-0.092677,-0.000273,0.116337,0.1364706723615953,0.0182303279244045,-0.0391347844080251,0.0038895881060646,-0.0122984611542523,0.543895117517016,0.1755400234122958,0.011584929792176,0.0,0.0,-0.0470602800927075,-0.0578781331287694,0.2003036868448943,0.0507766749063914,0.0059528323855062,0.0,0.0,-0.1373434122592543,-0.037271394271359,0.3424834185408186,0.0191876490738608,-0.0532960842267769,-0.0634303392359202,0.1933250240604591,0.0280652560844152,-0.0468860724363365,0.0315212165188434,-0.0871087740620722,0.0016770422603218,-0.037215,0.076368,-0.214619,0.104227,0.10387,-0.143648,-0.080778,-0.002211,0.0,0.0,0.313808,0.151303,-0.641645,-0.19389,-0.010682,0.0,0.0,0.10803,0.039264,-0.273692,0.037076,0.015079,0.022745,-0.017103,0.018909,-0.153422,0.062988,-0.051875,0.04078
3.54,0.3886443526220157,1.8620690226993384,0.6421745581330314,0.7526592664340175,-0.0014892701179154,0.0196441218962403,0.6581154299972372,-0.015743,0.048283,-0.008754,-0.075327,-0.000565,0.090078,0.1359277105822976,0.0197055553081736,-0.0425315113364146,0.0055409523844404,-0.0098746589669652,0.541386054471517,0.1743670966837011,0.0115740948976811,0.0,0.0,-0.0420233431972177,-0.0540058352718611,0.1899700936516229,0.0477036728806161,0.00584289577477,0.0,0.0,-0.1357657251418925,-0.0365882086553351,0.3385408130564085,0.019552237145523,-0.0534690205929027,-0.0636080282934396,0.1929585945054539,0.0283963883403028,-0.0491656328365031,0.0324179512202942,-0.0878776493576979,0.0022339158882662,-0.021673,0.076226,-0.148734,0.072275,0.127537,-0.119994,-0.049195,-1.9e-05,0.0,0.0,0.222914,0.224493,-0.460017,-0.135525,-0.003009,0.0,0.0,0.0615,0.031985,-0.157505,0.007636,-0.023316,-0.028417,-0.024721,0.016401,-0.094436,0.04176,-0.031915,0.020939
3.56,0.3883768637792366,1.862911222638456,0.6420253423169717,0.75218050356685,-0.0019884249867106,0.0200569193365635,0.6586488109810257,-0.012707,0.040677,-0.007223,-0.063521,-0.001134,0.068916,0.1356037403828303,0.0212793774956178,-0.0450841494065582,0.006780590552053,-0.0071969615604585,0.5390953471294034,0.1735722306917169,0.0115841855411371,0.0,0.0,-0.0381437397991033,-0.0488983958896844,0.1819030098537209,0.0453556735884064,0.0058324541670501,0.0,0.0,-0.1348834277362111,-0.0359919866126149,0.3361832268954457,0.0194930707439198,-0.0542287225052094,-0.0645670100433313,0.1923361733972131,0.028721302286833,-0.0506635047379881,0.033191602700774,-0.0883853702310547,0.0025146179483216,-0.012873,0.086959,-0.119828,0.058424,0.127218,-0.119325,-0.039903,0.000157,0.0,0.0,0.183649,0.285721,-0.389051,-0.113842,0.000184,0.0,0.0,0.028982,0.030182,-0.099982,-0.010843,-0.048448,-0.058803,-0.044923,0.018519,-0.066713,0.049128,-0.023595,0.01122
3.58,0.3881360837262428,1.863696094824212,0.6418856299177127,0.7517494049899656,-0.0024874347672262,0.0204610889295984,0.6591266863094885,-0.011852,0.039094,-0.007404,-0.063163,-0.001694,0.063431,0.1354127846261033,0.0231839007144689,-0.0473246477684739,0.00787789754853,-0.0047859286605412,0.5366130517613481,0.1727709833580094,0.0115803717486046,0.0,0.0,-0.034677369943441,-0.0425769836177163,0.1744080535583514,0.0431499835962309,0.0058502726389436,0.0,0.0,-0.1346064504268901,-0.0353809436497509,0.3345415335583898,0.0191185069904107,-0.055406936879891,-0.0659601662976413,0.1911616897375563,0.0291371447879163,-0.0518341460364128,0.0343830648087454,-0.0888214478321911,0.002682712019592,-0.006929,0.104785,-0.108783,0.05367,0.111238,-0.131184,-0.042069,-0.001581,0.0,0.0,0.168723,0.348167,-0.372115,-0.11053,0.000711,0.0,0.0,-0.000223,0.030927,-0.072128,-0.023886,-0.065875,-0.076829,-0.078851,0.025044,-0.0546,0.084729,-0.021852,0.00697
3.6,0.38790277,1.864475,0.6417292,0.7513418853078254,-0.0029863709416027,0.0208609375920731,0.6595765871022572,-0.011558,0.039043,-0.00838,-0.06828,-0.002826,0.062358,0.13532658,0.025470775,-0.049435478,0.008927397,-0.002747424,0.533848,0.17188947,0.011520926,0.0,0.0,-0.031394806,-0.034971733,0.1670184,0.040934462,0.0058608909999999,0.0,0.0,-0.1348923299999999,-0.03475491,0.33329812,0.01853764,-0.0568637399999999,-0.067640153,0.18918213,0.029723052,-0.052847497,0.03658078,-0.089259434,0.002793414,-0.001245,0.126662,-0.101979,0.04845,0.080908,-0.148734,-0.049946,-0.005036,0.0,0.0,0.158813,0.407563,-0.368246,-0.113209,-0.000501,0.0,0.0,-0.032376,0.03172,-0.05054,-0.035757,-0.082442,-0.093178,-0.127367,0.034708,-0.047604,0.144131,-0.02178,0.003602
3.62,0.387673756090644,1.8652578086346976,0.6415504172480164,0.7509238409302588,-0.0035767715312339,0.0213156165825174,0.6600350265839442,-0.012712,0.04357,-0.008496,-0.079087,-0.004638,0.066046,0.1353629749509168,0.0282503698068379,-0.0514038164774061,0.0098158860647569,-0.0015496207693358,0.5306636805802561,0.1707731348154619,0.0113789139074993,0.0,0.0,-0.0283248616437658,-0.0262744680022893,0.1596782305200507,0.0386216070612369,0.0058302304799847,0.0,0.0,-0.1359014852882392,-0.0341121400380104,0.3325199476345269,0.0176882150519136,-0.058704616458557,-0.0696872733215987,0.1860669916272713,0.030525456653244,-0.0537383193580663,0.0401483065653316,-0.0896926521628993,0.0028267793042997,0.006699,0.171253,-0.095261,0.027293,-0.035058,-0.197075,-0.092454,-0.007859,0.0,0.0,0.151594,0.42778,-0.398932,-0.139526,-0.005333,0.0,0.0,-0.091334,0.039114,-0.019624,-0.068765,-0.127513,-0.1238,-0.202809,0.044577,-0.045256,0.195683,-0.020378,-0.001667
3.64,0.3873942770573347,1.8662177956804369,0.641389345693029,0.7504662504778372,-0.0042635164444729,0.0218305454227276,0.6605343720108819,-0.015127,0.051788,-0.006662,-0.095793,-0.007245,0.074846,0.1355945290094999,0.0323209050858925,-0.0532459304279431,0.0100191354032046,-0.0041497242698632,0.5259650010609621,0.1681913071287035,0.0112065717131516,0.0,0.0,-0.0253310447059515,-0.0178605281456996,0.1510611004941058,0.0353534037532586,0.0056475764335059,0.0,0.0,-0.1385456973634033,-0.0331903400049246,0.3325131665038356,0.015787049106706,-0.0619642576702734,-0.0725921683004688,0.1810697502809455,0.0315061235202104,-0.0546577468520157,0.0444081156368666,-0.0900745565424778,0.0027267386382317,0.015505,0.229077,-0.086493,-0.010112,-0.236718,-0.267413,-0.168478,-0.008046,0.0,0.0,0.143711,0.374515,-0.455531,-0.186093,-0.012753,0.0,0.0,-0.168274,0.053186,0.018042,-0.121891,-0.196822,-0.16135,-0.280548,0.048196,-0.046051,0.199952,-0.016564,-0.008001
3.66,0.3870686604200971,1.86732933837099,0.6412839232226673,0.74992984163286,-0.0051429530380947,0.0224659826849246,0.661115770712333,-0.014717,0.050056,-0.003504,-0.095165,-0.008422,0.069643,0.1359831749727079,0.037413467684917,-0.0548635506871601,0.0094114107694332,-0.0110183472916858,0.5199671417670996,0.1640340157077139,0.0110570904370082,0.0,0.0,-0.0225764135944634,-0.011293868539187,0.1414569983532479,0.0311778731967878,0.0053200945535081,0.0,0.0,-0.1426324576780442,-0.0319847053682898,0.3332416133937994,0.0128125945639621,-0.0665775122645136,-0.0761412730265994,0.1748450683241819,0.0324532834453536,-0.0555803681195622,0.0481463848680929,-0.0903551941212342,0.0025067216060434,0.017938,0.228844,-0.068634,-0.035241,-0.347439,-0.270968,-0.199105,-0.006357,0.0,0.0,0.115694,0.250233,-0.427909,-0.190362,-0.01483,0.0,0.0,-0.188803,0.055747,0.039243,-0.141715,-0.214459,-0.159277,-0.271935,0.036101,-0.038178,0.13584,-0.0106,-0.010822
3.68,0.3868056082980933,1.868220033043177,0.6412491837927443,0.7495396850341954,-0.0058335113027201,0.0229553792348626,0.6615355480009399,-0.010917,0.036727,-0.000183,-0.077516,-0.007581,0.053039,0.1363120657252966,0.0414746630944312,-0.0559912764358804,0.0086095019173692,-0.0180472670347229,0.5151262747470122,0.1602271099946518,0.0109522781746662,0.0,0.0,-0.0207032896784098,-0.0078512243458288,0.1339447295731161,0.027738918203608,0.0050543802528216,0.0,0.0,-0.1460978190166287,-0.0309604642453829,0.3340828832929179,0.0101184560330796,-0.0705426347843118,-0.0789632468427972,0.1701923359398544,0.0329501680877981,-0.0561848488686891,0.0498417307924776,-0.0904985562274093,0.0022938396106196,0.013326,0.163915,-0.044006,-0.038608,-0.318443,-0.196733,-0.166146,-0.004231,0.0,0.0,0.069898,0.09736,-0.305658,-0.142436,-0.010189,0.0,0.0,-0.142409,0.043428,0.038892,-0.117138,-0.167319,-0.114187,-0.17595,0.012027,-0.020878,0.030147,-0.004075,-0.009386
3.7,0.38663197,1.8687984,0.6412766000000001,0.7492226411040044,-0.0064296290094742,0.023371754034439,0.6618745009752941,-0.007253,0.023931,0.002327,-0.056241,-0.006341,0.033266,0.1365161999999999,0.043970075,-0.056623805,0.007867083,-0.02375605,0.51209784,0.15738817,0.010887834,0.0,0.0,-0.019780513,-0.007399486,0.12923068,0.025480418,0.00491253,0.0,0.0,-0.14832883,-0.030247595,0.3347973000000001,0.0081270879999999,-0.073270275,-0.080708753,0.16780706,0.032934383,-0.056415506,0.04935227,-0.090518194,0.002131267,0.008263,0.099333,-0.023795,-0.03615,-0.264052,-0.121649,-0.126515,-0.002918,0.0,0.0,0.030434,-0.025949,-0.190593,-0.093682,-0.004952,0.0,0.0,-0.091106,0.030606,0.033621,-0.088148,-0.116128,-0.06968,-0.082441,-0.009352,-0.004986,-0.059702,0.001001,-0.007364
3.72,0.3865154858966313,1.8691772583850712,0.641342266243377,0.7490952658129175,-0.0067757440318034,0.0236005875267623,0.6620070878003358,-0.005229,0.01707,0.003505,-0.040388,-0.005476,0.017236,0.1366425888642632,0.0454479971376042,-0.0569430724976054,0.0071634945590159,-0.0286093639924802,0.5102603287108093,0.1551665152385914,0.010835563846761,0.0,0.0,-0.0194859306421485,-0.0088891673709351,0.1263209963435025,0.0239916460606764,0.0048562977599004,0.0,0.0,-0.1497420620396767,-0.0297362274963232,0.3354277111254137,0.0065925560020005,-0.0751877665813763,-0.0817504347400025,0.1668946770224492,0.0325760690548041,-0.0563842934342719,0.0474536469194564,-0.0904585047412178,0.0019992750480233,0.005919,0.062104,-0.013593,-0.034528,-0.231803,-0.076225,-0.105174,-0.003886,0.0,0.0,0.006333,-0.095002,-0.125991,-0.064326,-0.001197,0.0,0.0,-0.059206,0.022938,0.030701,-0.070361,-0.085713,-0.043357,-0.02943,-0.023066,0.007381,-0.110104,0.003908,-0.006549
3.74,0.3864228162911947,1.8694812037031707,0.6414168016077735,0.7489915566226563,-0.0071153534024415,0.0238221297212802,0.6621129254058338,-0.004592,0.015215,0.003386,-0.039004,-0.005761,0.011865,0.1367529423500224,0.0464542291024162,-0.0571675334003728,0.0064859689984815,-0.0330281582918061,0.509048838448272,0.1531812052946569,0.0107324081681765,0.0,0.0,-0.0195272036012341,-0.0111995819555754,0.1241910236800786,0.0229073642293857,0.0048646613731555,0.0,0.0,-0.1506970697215496,-0.0293300651061093,0.3360253584847647,0.0053126456327246,-0.076698790577428,-0.0824430198228232,0.1666298582361726,0.0320117611945679,-0.0561202527406978,0.044948110348108,-0.0903618917073712,0.0018693183199463,0.006151,0.047301,-0.01183,-0.033878,-0.218889,-0.053948,-0.099716,-0.008075,0.0,0.0,-0.006765,-0.119769,-0.102639,-0.050551,0.001717,0.0,0.0,-0.042448,0.019526,0.03003,-0.062043,-0.071798,-0.031674,-0.010608,-0.031075,0.018485,-0.125395,0.004965,-0.006973
3.76,0.3863318061263444,1.869785840333348,0.6414776864279548,0.7489353588238333,-0.0074419531352452,0.0240290950492164,0.6621654236126081,-0.004596,0.01527,0.002466,-0.040005,-0.006588,0.003979,0.1368886166305587,0.0473400288221716,-0.05741627877898,0.0058083883243527,-0.037364915345983,0.5081023931789146,0.151177874322968,0.0105125536486891,0.0,0.0,-0.0197565377134527,-0.0136799152572443,0.1222154429682682,0.0219696145611233,0.0049249636140501,0.0,0.0,-0.1514399663846324,-0.0289551735424904,0.3366289110532084,0.0041108355444546,-0.0780596943208279,-0.0830174115232406,0.1664703382848394,0.031333081450675,-0.0556449085328284,0.0424378290587124,-0.0902599163310148,0.0017203642694482,0.007892,0.042642,-0.011884,-0.035002,-0.219495,-0.042084,-0.10196,-0.015103,0.0,0.0,-0.017504,-0.129141,-0.094942,-0.045017,0.004092,0.0,0.0,-0.033532,0.018707,0.030842,-0.060398,-0.064971,-0.026465,-0.009009,-0.035507,0.028954,-0.117888,0.004994,-0.008117
